Device,Hour,Min,Weekday,Action,Duration
Rheem_XE40M12ST45U1,6,28,3,off,2
Rheem_XE40M12ST45U1,6,30,3,heat,1
Rheem_XE40M12ST45U1,6,31,3,off,2
Rheem_XE40M12ST45U1,6,33,3,heat,1
Rheem_XE40M12ST45U1,6,34,3,off,1
Rheem_XE40M12ST45U1,6,35,3,heat,1
Rheem_XE40M12ST45U1,6,36,3,off,2
Rheem_XE40M12ST45U1,6,38,3,heat,1
Rheem_XE40M12ST45U1,6,39,3,off,2
Rheem_XE40M12ST45U1,6,41,3,heat,1
Rheem_XE40M12ST45U1,6,42,3,off,2
Rheem_XE40M12ST45U1,6,44,3,heat,1
Rheem_XE40M12ST45U1,6,45,3,off,2
Rheem_XE40M12ST45U1,6,47,3,heat,1
Rheem_XE40M12ST45U1,6,48,3,off,1
Rheem_XE40M12ST45U1,6,49,3,heat,1
Rheem_XE40M12ST45U1,6,50,3,off,2
Rheem_XE40M12ST45U1,6,52,3,heat,1
Rheem_XE40M12ST45U1,6,53,3,off,2
Rheem_XE40M12ST45U1,6,55,3,heat,1
Rheem_XE40M12ST45U1,6,56,3,off,2
Rheem_XE40M12ST45U1,6,58,3,heat,1
Rheem_XE40M12ST45U1,6,59,3,off,2
Rheem_XE40M12ST45U1,7,1,3,heat,1
Rheem_XE40M12ST45U1,7,2,3,off,2
Rheem_XE40M12ST45U1,7,4,3,heat,1
Rheem_XE40M12ST45U1,7,5,3,off,1
Rheem_XE40M12ST45U1,7,6,3,heat,1
Rheem_XE40M12ST45U1,7,7,3,off,2
Rheem_XE40M12ST45U1,7,9,3,heat,1
Rheem_XE40M12ST45U1,7,10,3,off,2
Rheem_XE40M12ST45U1,7,12,3,heat,1
Rheem_XE40M12ST45U1,7,13,3,off,2
Rheem_XE40M12ST45U1,7,15,3,heat,1
Rheem_XE40M12ST45U1,7,16,3,off,2
Rheem_XE40M12ST45U1,7,18,3,heat,1
Rheem_XE40M12ST45U1,7,19,3,off,1
Rheem_XE40M12ST45U1,7,20,3,heat,1
Rheem_XE40M12ST45U1,7,21,3,off,2
Rheem_XE40M12ST45U1,7,23,3,heat,1
Rheem_XE40M12ST45U1,7,24,3,off,2
Rheem_XE40M12ST45U1,7,26,3,heat,1
Rheem_XE40M12ST45U1,7,27,3,off,2
Rheem_XE40M12ST45U1,7,29,3,heat,1
Rheem_XE40M12ST45U1,7,30,3,off,2
Rheem_XE40M12ST45U1,7,32,3,heat,1
Rheem_XE40M12ST45U1,7,33,3,off,1
Rheem_XE40M12ST45U1,7,34,3,heat,1
Rheem_XE40M12ST45U1,7,35,3,off,2
Rheem_XE40M12ST45U1,7,37,3,heat,1
Rheem_XE40M12ST45U1,7,38,3,off,2
Rheem_XE40M12ST45U1,7,40,3,heat,1
Rheem_XE40M12ST45U1,7,41,3,off,2
Rheem_XE40M12ST45U1,7,43,3,heat,1
Rheem_XE40M12ST45U1,7,44,3,off,2
Rheem_XE40M12ST45U1,7,46,3,heat,1
Rheem_XE40M12ST45U1,7,47,3,off,2
Rheem_XE40M12ST45U1,7,49,3,heat,1
Rheem_XE40M12ST45U1,7,50,3,off,1
Rheem_XE40M12ST45U1,7,51,3,heat,1
Rheem_XE40M12ST45U1,7,52,3,off,2
Rheem_XE40M12ST45U1,7,54,3,heat,1
Rheem_XE40M12ST45U1,7,55,3,off,2
Rheem_XE40M12ST45U1,7,57,3,heat,1
Rheem_XE40M12ST45U1,7,58,3,off,2
Rheem_XE40M12ST45U1,8,0,3,heat,1
Rheem_XE40M12ST45U1,8,1,3,off,2
Rheem_XE40M12ST45U1,8,3,3,heat,1
Rheem_XE40M12ST45U1,8,4,3,off,1
Rheem_XE40M12ST45U1,8,5,3,heat,1
Rheem_XE40M12ST45U1,8,6,3,off,2
Rheem_XE40M12ST45U1,8,8,3,heat,1
Rheem_XE40M12ST45U1,8,9,3,off,2
Rheem_XE40M12ST45U1,8,11,3,heat,1
Rheem_XE40M12ST45U1,8,12,3,off,2
Rheem_XE40M12ST45U1,8,14,3,heat,1
Rheem_XE40M12ST45U1,8,15,3,off,2
Rheem_XE40M12ST45U1,8,17,3,heat,1
Rheem_XE40M12ST45U1,8,18,3,off,1
Rheem_XE40M12ST45U1,8,19,3,heat,1
Rheem_XE40M12ST45U1,8,20,3,off,2
Rheem_XE40M12ST45U1,8,22,3,heat,1
Rheem_XE40M12ST45U1,8,23,3,off,2
Rheem_XE40M12ST45U1,8,25,3,heat,1
Rheem_XE40M12ST45U1,8,26,3,off,2
Rheem_XE40M12ST45U1,8,28,3,heat,1
Rheem_XE40M12ST45U1,8,29,3,off,2
Rheem_XE40M12ST45U1,8,31,3,heat,1
Rheem_XE40M12ST45U1,8,32,3,off,2
Rheem_XE40M12ST45U1,8,34,3,heat,1
Rheem_XE40M12ST45U1,8,35,3,off,1
Rheem_XE40M12ST45U1,8,36,3,heat,1
Rheem_XE40M12ST45U1,8,37,3,off,2
Rheem_XE40M12ST45U1,8,39,3,heat,1
Rheem_XE40M12ST45U1,8,40,3,off,2
Rheem_XE40M12ST45U1,8,42,3,heat,1
Rheem_XE40M12ST45U1,8,43,3,off,2
Rheem_XE40M12ST45U1,8,45,3,heat,1
Rheem_XE40M12ST45U1,8,46,3,off,2
Rheem_XE40M12ST45U1,8,48,3,heat,1
Rheem_XE40M12ST45U1,8,49,3,off,1
Rheem_XE40M12ST45U1,8,50,3,heat,1
Rheem_XE40M12ST45U1,8,51,3,off,2
Rheem_XE40M12ST45U1,8,53,3,heat,1
Rheem_XE40M12ST45U1,8,54,3,off,2
Rheem_XE40M12ST45U1,8,56,3,heat,1
Rheem_XE40M12ST45U1,8,57,3,off,2
Rheem_XE40M12ST45U1,8,59,3,heat,1
Rheem_XE40M12ST45U1,9,0,3,off,2
Rheem_XE40M12ST45U1,9,2,3,heat,1
Rheem_XE40M12ST45U1,9,3,3,off,2
Rheem_XE40M12ST45U1,9,5,3,heat,1
Rheem_XE40M12ST45U1,9,6,3,off,1
Rheem_XE40M12ST45U1,9,7,3,heat,1
Rheem_XE40M12ST45U1,9,8,3,off,2
Rheem_XE40M12ST45U1,9,10,3,heat,1
Rheem_XE40M12ST45U1,9,11,3,off,2
Rheem_XE40M12ST45U1,9,13,3,heat,1
Rheem_XE40M12ST45U1,9,14,3,off,2
Rheem_XE40M12ST45U1,9,16,3,heat,1
Rheem_XE40M12ST45U1,9,17,3,off,2
Rheem_XE40M12ST45U1,9,19,3,heat,1
Rheem_XE40M12ST45U1,9,20,3,off,1
Rheem_XE40M12ST45U1,9,21,3,heat,1
Rheem_XE40M12ST45U1,9,22,3,off,2
Rheem_XE40M12ST45U1,9,24,3,heat,1
Rheem_XE40M12ST45U1,9,25,3,off,2
Rheem_XE40M12ST45U1,9,27,3,heat,1
Rheem_XE40M12ST45U1,9,28,3,off,2
Rheem_XE40M12ST45U1,9,30,3,heat,1
Rheem_XE40M12ST45U1,9,31,3,off,2
Rheem_XE40M12ST45U1,9,33,3,heat,1
Rheem_XE40M12ST45U1,9,34,3,off,1
Rheem_XE40M12ST45U1,9,35,3,heat,1
Rheem_XE40M12ST45U1,9,36,3,off,2
Rheem_XE40M12ST45U1,9,38,3,heat,1
Rheem_XE40M12ST45U1,9,39,3,off,2
Rheem_XE40M12ST45U1,9,41,3,heat,1
Rheem_XE40M12ST45U1,9,42,3,off,2
Rheem_XE40M12ST45U1,9,44,3,heat,1
Rheem_XE40M12ST45U1,9,45,3,off,2
Rheem_XE40M12ST45U1,9,47,3,heat,1
Rheem_XE40M12ST45U1,9,48,3,off,2
Rheem_XE40M12ST45U1,9,50,3,heat,1
Rheem_XE40M12ST45U1,9,51,3,off,1
Rheem_XE40M12ST45U1,9,52,3,heat,1
Rheem_XE40M12ST45U1,9,53,3,off,2
Rheem_XE40M12ST45U1,9,55,3,heat,1
Rheem_XE40M12ST45U1,9,56,3,off,2
Rheem_XE40M12ST45U1,9,58,3,heat,1
Rheem_XE40M12ST45U1,9,59,3,off,2
Rheem_XE40M12ST45U1,10,1,3,heat,1
Rheem_XE40M12ST45U1,10,2,3,off,2
Rheem_XE40M12ST45U1,10,4,3,heat,1
Rheem_XE40M12ST45U1,10,5,3,off,1
Rheem_XE40M12ST45U1,10,6,3,heat,1
Rheem_XE40M12ST45U1,10,7,3,off,2
Rheem_XE40M12ST45U1,10,9,3,heat,1
Rheem_XE40M12ST45U1,10,10,3,off,2
Rheem_XE40M12ST45U1,10,12,3,heat,1
Rheem_XE40M12ST45U1,10,13,3,off,2
Rheem_XE40M12ST45U1,10,15,3,heat,1
Rheem_XE40M12ST45U1,10,16,3,off,2
Rheem_XE40M12ST45U1,10,18,3,heat,1
Rheem_XE40M12ST45U1,10,19,3,off,1
Rheem_XE40M12ST45U1,10,20,3,heat,1
Rheem_XE40M12ST45U1,10,21,3,off,2
Rheem_XE40M12ST45U1,10,23,3,heat,1
Rheem_XE40M12ST45U1,10,24,3,off,2
Rheem_XE40M12ST45U1,10,26,3,heat,1
Rheem_XE40M12ST45U1,10,27,3,off,2
Rheem_XE40M12ST45U1,10,29,3,heat,1
Rheem_XE40M12ST45U1,10,30,3,off,2
Rheem_XE40M12ST45U1,10,32,3,heat,1
Rheem_XE40M12ST45U1,10,33,3,off,2
Rheem_XE40M12ST45U1,10,35,3,heat,1
Rheem_XE40M12ST45U1,10,36,3,off,1
Rheem_XE40M12ST45U1,10,37,3,heat,1
Rheem_XE40M12ST45U1,10,38,3,off,2
Rheem_XE40M12ST45U1,10,40,3,heat,1
Rheem_XE40M12ST45U1,10,41,3,off,2
Rheem_XE40M12ST45U1,10,43,3,heat,1
Rheem_XE40M12ST45U1,10,44,3,off,2
Rheem_XE40M12ST45U1,10,46,3,heat,1
Rheem_XE40M12ST45U1,10,47,3,off,2
Rheem_XE40M12ST45U1,10,49,3,heat,1
Rheem_XE40M12ST45U1,10,50,3,off,1
Rheem_XE40M12ST45U1,10,51,3,heat,1
Rheem_XE40M12ST45U1,10,52,3,off,2
Rheem_XE40M12ST45U1,10,54,3,heat,1
Rheem_XE40M12ST45U1,10,55,3,off,2
Rheem_XE40M12ST45U1,10,57,3,heat,1
Rheem_XE40M12ST45U1,10,58,3,off,2
Rheem_XE40M12ST45U1,11,0,3,heat,1
Rheem_XE40M12ST45U1,11,1,3,off,2
Rheem_XE40M12ST45U1,11,3,3,heat,1
Rheem_XE40M12ST45U1,11,4,3,off,2
Rheem_XE40M12ST45U1,11,6,3,heat,1
Rheem_XE40M12ST45U1,11,7,3,off,1
Rheem_XE40M12ST45U1,11,8,3,heat,1
Rheem_XE40M12ST45U1,11,9,3,off,2
Rheem_XE40M12ST45U1,11,11,3,heat,1
Rheem_XE40M12ST45U1,11,12,3,off,2
Rheem_XE40M12ST45U1,11,14,3,heat,1
Rheem_XE40M12ST45U1,11,15,3,off,2
Rheem_XE40M12ST45U1,11,17,3,heat,1
Rheem_XE40M12ST45U1,11,18,3,off,2
Rheem_XE40M12ST45U1,11,20,3,heat,1
Rheem_XE40M12ST45U1,11,21,3,off,1
Rheem_XE40M12ST45U1,11,22,3,heat,1
Rheem_XE40M12ST45U1,11,23,3,off,2
Rheem_XE40M12ST45U1,11,25,3,heat,1
Rheem_XE40M12ST45U1,11,26,3,off,2
Rheem_XE40M12ST45U1,11,28,3,heat,1
Rheem_XE40M12ST45U1,11,29,3,off,2
Rheem_XE40M12ST45U1,11,31,3,heat,1
Rheem_XE40M12ST45U1,11,32,3,off,2
Rheem_XE40M12ST45U1,11,34,3,heat,1
Rheem_XE40M12ST45U1,11,35,3,off,1
Rheem_XE40M12ST45U1,11,36,3,heat,1
Rheem_XE40M12ST45U1,11,37,3,off,2
Rheem_XE40M12ST45U1,11,39,3,heat,1
Rheem_XE40M12ST45U1,11,40,3,off,2
Rheem_XE40M12ST45U1,11,42,3,heat,1
Rheem_XE40M12ST45U1,11,43,3,off,2
Rheem_XE40M12ST45U1,11,45,3,heat,1
Rheem_XE40M12ST45U1,11,46,3,off,2
Rheem_XE40M12ST45U1,11,48,3,heat,1
Rheem_XE40M12ST45U1,11,49,3,off,2
Rheem_XE40M12ST45U1,11,51,3,heat,1
Rheem_XE40M12ST45U1,11,52,3,off,1
Rheem_XE40M12ST45U1,11,53,3,heat,1
Rheem_XE40M12ST45U1,11,54,3,off,2
Rheem_XE40M12ST45U1,11,56,3,heat,1
Rheem_XE40M12ST45U1,11,57,3,off,2
Rheem_XE40M12ST45U1,11,59,3,heat,1
Rheem_XE40M12ST45U1,12,0,3,off,2
Rheem_XE40M12ST45U1,12,2,3,heat,1
Rheem_XE40M12ST45U1,12,3,3,off,2
Rheem_XE40M12ST45U1,12,5,3,heat,1
Rheem_XE40M12ST45U1,12,6,3,off,1
Rheem_XE40M12ST45U1,12,7,3,heat,1
Rheem_XE40M12ST45U1,12,8,3,off,2
Rheem_XE40M12ST45U1,12,10,3,heat,1
Rheem_XE40M12ST45U1,12,11,3,off,2
Rheem_XE40M12ST45U1,12,13,3,heat,1
Rheem_XE40M12ST45U1,12,14,3,off,2
Rheem_XE40M12ST45U1,12,16,3,heat,1
Rheem_XE40M12ST45U1,12,17,3,off,2
Rheem_XE40M12ST45U1,12,19,3,heat,1
Rheem_XE40M12ST45U1,12,20,3,off,2
Rheem_XE40M12ST45U1,12,22,3,heat,1
Rheem_XE40M12ST45U1,12,23,3,off,1
Rheem_XE40M12ST45U1,12,24,3,heat,1
Rheem_XE40M12ST45U1,12,25,3,off,2
Rheem_XE40M12ST45U1,12,27,3,heat,1
Rheem_XE40M12ST45U1,12,28,3,off,2
Rheem_XE40M12ST45U1,12,30,3,heat,1
Rheem_XE40M12ST45U1,12,31,3,off,2
Rheem_XE40M12ST45U1,12,33,3,heat,1
Rheem_XE40M12ST45U1,12,34,3,off,2
Rheem_XE40M12ST45U1,12,36,3,heat,1
Rheem_XE40M12ST45U1,12,37,3,off,1
Rheem_XE40M12ST45U1,12,38,3,heat,1
Rheem_XE40M12ST45U1,12,39,3,off,2
Rheem_XE40M12ST45U1,12,41,3,heat,1
Rheem_XE40M12ST45U1,12,42,3,off,2
Rheem_XE40M12ST45U1,12,44,3,heat,1
Rheem_XE40M12ST45U1,12,45,3,off,2
Rheem_XE40M12ST45U1,12,47,3,heat,1
Rheem_XE40M12ST45U1,12,48,3,off,2
Rheem_XE40M12ST45U1,12,50,3,heat,1
Rheem_XE40M12ST45U1,12,51,3,off,1
Rheem_XE40M12ST45U1,12,52,3,heat,1
Rheem_XE40M12ST45U1,12,53,3,off,2
Rheem_XE40M12ST45U1,12,55,3,heat,1
Rheem_XE40M12ST45U1,12,56,3,off,2
Rheem_XE40M12ST45U1,12,58,3,heat,1
Rheem_XE40M12ST45U1,12,59,3,off,2
Rheem_XE40M12ST45U1,13,1,3,heat,1
Rheem_XE40M12ST45U1,13,2,3,off,2
Rheem_XE40M12ST45U1,13,4,3,heat,1
Rheem_XE40M12ST45U1,13,5,3,off,2
Rheem_XE40M12ST45U1,13,7,3,heat,1
Rheem_XE40M12ST45U1,13,8,3,off,1
Rheem_XE40M12ST45U1,13,9,3,heat,1
Rheem_XE40M12ST45U1,13,10,3,off,2
Rheem_XE40M12ST45U1,13,12,3,heat,1
Rheem_XE40M12ST45U1,13,13,3,off,2
Rheem_XE40M12ST45U1,13,15,3,heat,1
Rheem_XE40M12ST45U1,13,16,3,off,2
Rheem_XE40M12ST45U1,13,18,3,heat,1
Rheem_XE40M12ST45U1,13,19,3,off,2
Rheem_XE40M12ST45U1,13,21,3,heat,1
Rheem_XE40M12ST45U1,13,22,3,off,1
Rheem_XE40M12ST45U1,13,23,3,heat,1
Rheem_XE40M12ST45U1,13,24,3,off,2
Rheem_XE40M12ST45U1,13,26,3,heat,1
Rheem_XE40M12ST45U1,13,27,3,off,2
Rheem_XE40M12ST45U1,13,29,3,heat,1
Rheem_XE40M12ST45U1,13,30,3,off,2
Rheem_XE40M12ST45U1,13,32,3,heat,1
Rheem_XE40M12ST45U1,13,33,3,off,2
Rheem_XE40M12ST45U1,13,35,3,heat,1
Rheem_XE40M12ST45U1,13,36,3,off,1
Rheem_XE40M12ST45U1,13,37,3,heat,1
Rheem_XE40M12ST45U1,13,38,3,off,2
Rheem_XE40M12ST45U1,13,40,3,heat,1
Rheem_XE40M12ST45U1,13,41,3,off,2
Rheem_XE40M12ST45U1,13,43,3,heat,1
Rheem_XE40M12ST45U1,13,44,3,off,2
Rheem_XE40M12ST45U1,13,46,3,heat,1
Rheem_XE40M12ST45U1,13,47,3,off,2
Rheem_XE40M12ST45U1,13,49,3,heat,1
Rheem_XE40M12ST45U1,13,50,3,off,2
Rheem_XE40M12ST45U1,13,52,3,heat,1
Rheem_XE40M12ST45U1,13,53,3,off,1
Rheem_XE40M12ST45U1,13,54,3,heat,1
Rheem_XE40M12ST45U1,13,55,3,off,2
Rheem_XE40M12ST45U1,13,57,3,heat,1
Rheem_XE40M12ST45U1,13,58,3,off,2
Rheem_XE40M12ST45U1,14,0,3,heat,1
Rheem_XE40M12ST45U1,14,1,3,off,2
Rheem_XE40M12ST45U1,14,3,3,heat,1
Rheem_XE40M12ST45U1,14,4,3,off,2
Rheem_XE40M12ST45U1,14,6,3,heat,1
Rheem_XE40M12ST45U1,14,7,3,off,1
Rheem_XE40M12ST45U1,14,8,3,heat,1
Rheem_XE40M12ST45U1,14,9,3,off,2
Rheem_XE40M12ST45U1,14,11,3,heat,1
Rheem_XE40M12ST45U1,14,12,3,off,2
Rheem_XE40M12ST45U1,14,14,3,heat,1
Rheem_XE40M12ST45U1,14,15,3,off,2
Rheem_XE40M12ST45U1,14,17,3,heat,1
Rheem_XE40M12ST45U1,14,18,3,off,2
Rheem_XE40M12ST45U1,14,20,3,heat,1
Rheem_XE40M12ST45U1,14,21,3,off,2
Rheem_XE40M12ST45U1,14,23,3,heat,1
Rheem_XE40M12ST45U1,14,24,3,off,1
Rheem_XE40M12ST45U1,14,25,3,heat,1
Rheem_XE40M12ST45U1,14,26,3,off,2
Rheem_XE40M12ST45U1,14,28,3,heat,1
Rheem_XE40M12ST45U1,14,29,3,off,2
Rheem_XE40M12ST45U1,14,31,3,heat,1
Rheem_XE40M12ST45U1,14,32,3,off,2
Rheem_XE40M12ST45U1,14,34,3,heat,1
Rheem_XE40M12ST45U1,14,35,3,off,2
Rheem_XE40M12ST45U1,14,37,3,heat,1
Rheem_XE40M12ST45U1,14,38,3,off,1
Rheem_XE40M12ST45U1,14,39,3,heat,1
Rheem_XE40M12ST45U1,14,40,3,off,2
Rheem_XE40M12ST45U1,14,42,3,heat,1
Rheem_XE40M12ST45U1,14,43,3,off,2
Rheem_XE40M12ST45U1,14,45,3,heat,1
Rheem_XE40M12ST45U1,14,46,3,off,2
Rheem_XE40M12ST45U1,14,48,3,heat,1
Rheem_XE40M12ST45U1,14,49,3,off,2
Rheem_XE40M12ST45U1,14,51,3,heat,1
Rheem_XE40M12ST45U1,14,52,3,off,1
Rheem_XE40M12ST45U1,14,53,3,heat,1
Rheem_XE40M12ST45U1,14,54,3,off,2
Rheem_XE40M12ST45U1,14,56,3,heat,1
Rheem_XE40M12ST45U1,14,57,3,off,2
Rheem_XE40M12ST45U1,14,59,3,heat,1
Rheem_XE40M12ST45U1,15,0,3,off,2
Rheem_XE40M12ST45U1,15,2,3,heat,1
Rheem_XE40M12ST45U1,15,3,3,off,2
Rheem_XE40M12ST45U1,15,5,3,heat,1
Rheem_XE40M12ST45U1,15,6,3,off,2
Rheem_XE40M12ST45U1,15,8,3,heat,1
Rheem_XE40M12ST45U1,15,9,3,off,1
Rheem_XE40M12ST45U1,15,10,3,heat,1
Rheem_XE40M12ST45U1,15,11,3,off,2
Rheem_XE40M12ST45U1,15,13,3,heat,1
Rheem_XE40M12ST45U1,15,14,3,off,2
Rheem_XE40M12ST45U1,15,16,3,heat,1
Rheem_XE40M12ST45U1,15,17,3,off,2
Rheem_XE40M12ST45U1,15,19,3,heat,1
Rheem_XE40M12ST45U1,15,20,3,off,2
Rheem_XE40M12ST45U1,15,22,3,heat,1
Rheem_XE40M12ST45U1,15,23,3,off,1
Rheem_XE40M12ST45U1,15,24,3,heat,1
Rheem_XE40M12ST45U1,15,25,3,off,2
Rheem_XE40M12ST45U1,15,27,3,heat,1
Rheem_XE40M12ST45U1,15,28,3,off,2
Rheem_XE40M12ST45U1,15,30,3,heat,1
Rheem_XE40M12ST45U1,15,31,3,off,2
Rheem_XE40M12ST45U1,15,33,3,heat,1
Rheem_XE40M12ST45U1,15,34,3,off,2
Rheem_XE40M12ST45U1,15,36,3,heat,1
Rheem_XE40M12ST45U1,15,37,3,off,1
Rheem_XE40M12ST45U1,15,38,3,heat,1
Rheem_XE40M12ST45U1,15,39,3,off,2
Rheem_XE40M12ST45U1,15,41,3,heat,1
Rheem_XE40M12ST45U1,15,42,3,off,2
Rheem_XE40M12ST45U1,15,44,3,heat,1
Rheem_XE40M12ST45U1,15,45,3,off,2
Rheem_XE40M12ST45U1,15,47,3,heat,1
Rheem_XE40M12ST45U1,15,48,3,off,2
Rheem_XE40M12ST45U1,15,50,3,heat,1
Rheem_XE40M12ST45U1,15,51,3,off,2
Rheem_XE40M12ST45U1,15,53,3,heat,1
Rheem_XE40M12ST45U1,15,54,3,off,1
Rheem_XE40M12ST45U1,15,55,3,heat,1
Rheem_XE40M12ST45U1,15,56,3,off,2
Rheem_XE40M12ST45U1,15,58,3,heat,1
Rheem_XE40M12ST45U1,15,59,3,off,2
Rheem_XE40M12ST45U1,16,1,3,heat,1
Rheem_XE40M12ST45U1,16,2,3,off,2
Rheem_XE40M12ST45U1,16,4,3,heat,1
Rheem_XE40M12ST45U1,16,5,3,off,2
Rheem_XE40M12ST45U1,16,7,3,heat,1
Rheem_XE40M12ST45U1,16,8,3,off,1
Rheem_XE40M12ST45U1,16,9,3,heat,1
Rheem_XE40M12ST45U1,16,10,3,off,2
Rheem_XE40M12ST45U1,16,12,3,heat,1
Rheem_XE40M12ST45U1,16,13,3,off,2
Rheem_XE40M12ST45U1,16,15,3,heat,1
Rheem_XE40M12ST45U1,16,16,3,off,2
Rheem_XE40M12ST45U1,16,18,3,heat,1
Rheem_XE40M12ST45U1,16,19,3,off,2
Rheem_XE40M12ST45U1,16,21,3,heat,1
Rheem_XE40M12ST45U1,16,22,3,off,2
Rheem_XE40M12ST45U1,16,24,3,heat,1
Rheem_XE40M12ST45U1,16,25,3,off,1
Rheem_XE40M12ST45U1,16,26,3,heat,1
Rheem_XE40M12ST45U1,16,27,3,off,2
Rheem_XE40M12ST45U1,16,29,3,heat,1
Rheem_XE40M12ST45U1,16,30,3,off,2
Rheem_XE40M12ST45U1,16,32,3,heat,1
Rheem_XE40M12ST45U1,16,33,3,off,2
Rheem_XE40M12ST45U1,16,35,3,heat,1
Rheem_XE40M12ST45U1,16,36,3,off,2
Rheem_XE40M12ST45U1,16,38,3,heat,1
Rheem_XE40M12ST45U1,16,39,3,off,1
Rheem_XE40M12ST45U1,16,40,3,heat,1
Rheem_XE40M12ST45U1,16,41,3,off,2
Rheem_XE40M12ST45U1,16,43,3,heat,1
Rheem_XE40M12ST45U1,16,44,3,off,2
Rheem_XE40M12ST45U1,16,46,3,heat,1
Rheem_XE40M12ST45U1,16,47,3,off,2
Rheem_XE40M12ST45U1,16,49,3,heat,1
Rheem_XE40M12ST45U1,16,50,3,off,2
Rheem_XE40M12ST45U1,16,52,3,heat,1
Rheem_XE40M12ST45U1,16,53,3,off,1
Rheem_XE40M12ST45U1,16,54,3,heat,1
Rheem_XE40M12ST45U1,16,55,3,off,2
Rheem_XE40M12ST45U1,16,57,3,heat,1
Rheem_XE40M12ST45U1,16,58,3,off,2
Rheem_XE40M12ST45U1,17,0,3,heat,1
Rheem_XE40M12ST45U1,17,1,3,off,2
Rheem_XE40M12ST45U1,17,3,3,heat,1
Rheem_XE40M12ST45U1,17,4,3,off,2
Rheem_XE40M12ST45U1,17,6,3,heat,1
Rheem_XE40M12ST45U1,17,7,3,off,2
Rheem_XE40M12ST45U1,17,9,3,heat,1
Rheem_XE40M12ST45U1,17,10,3,off,1
Rheem_XE40M12ST45U1,17,11,3,heat,1
Rheem_XE40M12ST45U1,17,12,3,off,2
Rheem_XE40M12ST45U1,17,14,3,heat,1
Rheem_XE40M12ST45U1,17,15,3,off,2
Rheem_XE40M12ST45U1,17,17,3,heat,1
Rheem_XE40M12ST45U1,17,18,3,off,2
Rheem_XE40M12ST45U1,17,20,3,heat,1
Rheem_XE40M12ST45U1,17,21,3,off,2
Rheem_XE40M12ST45U1,17,23,3,heat,1
Rheem_XE40M12ST45U1,17,24,3,off,1
Rheem_XE40M12ST45U1,17,25,3,heat,1
Rheem_XE40M12ST45U1,17,26,3,off,2
Rheem_XE40M12ST45U1,17,28,3,heat,1
Rheem_XE40M12ST45U1,17,29,3,off,2
Rheem_XE40M12ST45U1,17,31,3,heat,1
Rheem_XE40M12ST45U1,17,32,3,off,2
Rheem_XE40M12ST45U1,17,34,3,heat,1
Rheem_XE40M12ST45U1,17,35,3,off,2
Rheem_XE40M12ST45U1,17,37,3,heat,1
Rheem_XE40M12ST45U1,17,38,3,off,1
Rheem_XE40M12ST45U1,17,39,3,heat,1
Rheem_XE40M12ST45U1,17,40,3,off,2
Rheem_XE40M12ST45U1,17,42,3,heat,1
Rheem_XE40M12ST45U1,17,43,3,off,2
Rheem_XE40M12ST45U1,17,45,3,heat,1
Rheem_XE40M12ST45U1,17,46,3,off,2
Rheem_XE40M12ST45U1,17,48,3,heat,1
Rheem_XE40M12ST45U1,17,49,3,off,2
Rheem_XE40M12ST45U1,17,51,3,heat,1
Rheem_XE40M12ST45U1,17,52,3,off,2
Rheem_XE40M12ST45U1,17,54,3,heat,1
Rheem_XE40M12ST45U1,17,55,3,off,1
Rheem_XE40M12ST45U1,17,56,3,heat,1
Rheem_XE40M12ST45U1,17,57,3,off,2
Rheem_XE40M12ST45U1,17,59,3,heat,1
Rheem_XE40M12ST45U1,18,0,3,off,2
Rheem_XE40M12ST45U1,18,2,3,heat,1
Rheem_XE40M12ST45U1,18,3,3,off,2
Rheem_XE40M12ST45U1,18,5,3,heat,1
Rheem_XE40M12ST45U1,18,6,3,off,2
Rheem_XE40M12ST45U1,18,8,3,heat,1
Rheem_XE40M12ST45U1,18,9,3,off,1
Rheem_XE40M12ST45U1,18,10,3,heat,1
Rheem_XE40M12ST45U1,18,11,3,off,2
Rheem_XE40M12ST45U1,18,13,3,heat,1
Rheem_XE40M12ST45U1,18,14,3,off,2
Rheem_XE40M12ST45U1,18,16,3,heat,1
Rheem_XE40M12ST45U1,18,17,3,off,2
Rheem_XE40M12ST45U1,18,19,3,heat,1
Rheem_XE40M12ST45U1,18,20,3,off,2
Rheem_XE40M12ST45U1,18,22,3,heat,1
Rheem_XE40M12ST45U1,18,23,3,off,2
Rheem_XE40M12ST45U1,18,25,3,heat,1
Rheem_XE40M12ST45U1,18,26,3,off,1
Rheem_XE40M12ST45U1,18,27,3,heat,1
Rheem_XE40M12ST45U1,18,28,3,off,2
Rheem_XE40M12ST45U1,18,30,3,heat,1
Rheem_XE40M12ST45U1,18,31,3,off,2
Rheem_XE40M12ST45U1,18,33,3,heat,1
Rheem_XE40M12ST45U1,18,34,3,off,2
Rheem_XE40M12ST45U1,18,36,3,heat,1
Rheem_XE40M12ST45U1,18,37,3,off,2
Rheem_XE40M12ST45U1,18,39,3,heat,1
Rheem_XE40M12ST45U1,18,40,3,off,1
Rheem_XE40M12ST45U1,18,41,3,heat,1
Rheem_XE40M12ST45U1,18,42,3,off,2
Rheem_XE40M12ST45U1,18,44,3,heat,1
Rheem_XE40M12ST45U1,18,45,3,off,2
Rheem_XE40M12ST45U1,18,47,3,heat,1
Rheem_XE40M12ST45U1,18,48,3,off,2
